Date,Schedule Rollup,STARS ID,Station Unique,Delay Type,Delay Category,Delay Subcategory,Charge Department,Trouble Code,Delay Total,Incident_Line,Incident Time,Incident Hour,Line
10/10/2024,Weekday,B-32,36 St (G20),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,5,E,02:53,2,E
10/10/2024,Weekday,B-84,Church Av (F27),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,2,G,10:57,10,E
10/10/2024,Weekday,B-28,36 St (G20),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,20,E,00:50,0,E
10/10/2024,Weekday,B-6,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,2,F,00:23,0,E
10/10/2024,Weekday,B-190,34 St - Penn Station (A28),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,19,E,21:48,21,E
10/10/2024,Weekday,B-48,Queens Plaza (G21),Planned ROW Work,,,MTA Construction & Development,DELAYED BY WORK TRAIN,3,E,06:58,6,E
10/11/2024,Weekday,B-10,Lexington Av - 63 St (B08),External,Persons on Roadbed,,Police,PERSON ON ROADBED,4,Q,00:42,0,E
10/11/2024,Weekday,B-28,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,07:07,7,E
10/11/2024,Weekday,B-156,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),7,E,18:57,18,E
10/11/2024,Weekday,B-94,34 St - Penn Station (A28),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,12:01,12,E
10/11/2024,Weekday,B-128,Sutphin Blvd - Archer Av (G06),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,9,E,17:20,17,E
10/11/2024,Weekday,B-124,Spring St (A33),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-AUTOMATIC SIGNAL,2,E,16:09,16,E
10/11/2024,Weekday,B-16,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,23:41,23,E
10/11/2024,Weekday,B-30,Forest Hills - 71 Av (G08),Internal,Stations & Structure,,Division of MOW Engineering,CAR SHORTAGE,8,R,06:39,6,E
10/11/2024,Weekday,B-102,14 St (A31),Internal,Subway Car,Braking,Division of Car Equipment,POOR BRAKING TRAIN,1,A,13:13,13,E
10/11/2024,Weekday,B-162,Canal St (A34),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,5,E,23:58,23,E
10/11/2024,Weekday,B-8,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,10,E,00:27,0,E
10/14/2024,Weekday,B-2,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,5,F,12:00,12,E
10/14/2024,Weekday,B-62,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,E,07:31,7,E
10/14/2024,Weekday,B-72,34 St - Penn Station (A28),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,2,C,11:52,11,E
10/14/2024,Weekday,B-118,179 St - Jamaica (F01),Internal,Subway Car,Door-Related,Division of Car Equipment,DRS FAIL TO O/C CAR,1,E,16:05,16,E
10/14/2024,Weekday,B-4,75 Av (F07),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,SWITCH TROUBLE,1,F,01:15,1,E
10/14/2024,Weekday,B-180,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,5,E,23:05,23,E
10/14/2024,Weekday,B-64,Queens Plaza (G21),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,06:03,6,E
10/14/2024,Weekday,B-12,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,1,E,00:06,0,E
10/14/2024,Weekday,B-174,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,4,E,22:33,22,E
10/15/2024,Weekday,B-108,Church Av (F27),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,F,13:10,13,E
10/15/2024,Weekday,B-16,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,4,E,05:18,5,E
10/15/2024,Weekday,B-218,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),9,E,20:26,20,E
10/15/2024,Weekday,B-138,Spring St (A33),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-HOME SIGNAL,3,E,15:41,15,E
10/15/2024,Weekday,B-4,Court Square - 23 St (F09),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,9,E,00:11,0,E
10/15/2024,Weekday,B-118,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,13:45,13,E
10/15/2024,Weekday,B-24,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,01:25,1,E
10/15/2024,Weekday,B-56,Jackson Hts - Roosevelt Av (G14),Internal,Subway Car,Other - CE,Division of Car Equipment,B/O C/R KEY SWITCH,9,F,08:00,8,E
10/15/2024,Weekday,B-104,Forest Hills - 71 Av (G08),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,SWITCH TROUBLE,18,F,12:18,12,E
10/15/2024,Weekday,B-234,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,9,E,23:29,23,E
10/15/2024,Weekday,B-98,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,5,E,11:56,11,E
10/15/2024,Weekday,B-40,50 St (A25),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:21,0,E
10/15/2024,Weekday,B-110,Jamaica - Van Wyck (G07),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,1,E,12:36,12,E
10/16/2024,Weekday,B-148,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),9,M,19:12,19,E
10/16/2024,Weekday,B-56,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,CAR SHORTAGE,2,E,08:06,8,E
10/16/2024,Weekday,B-100,Canal St (A34),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-AUTOMATIC SIGNAL,4,C,13:10,13,E
10/16/2024,Weekday,B-78,7 Av (D14),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,1,B,11:36,11,E
10/16/2024,Weekday,B-98,59 St - Columbus Circle (A24),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-HOME SIGNAL,3,D,13:00,13,E
10/16/2024,Weekday,B-156,50 St (A25),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,28,E,20:47,20,E
10/16/2024,Weekday,B-10,75 Av (F07),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,F,01:38,1,E
10/16/2024,Weekday,B-134,Steinway St (G19),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,18:01,18,E
10/16/2024,Weekday,B-82,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Power,DELAYED BY TRACK/WORK GANGS,21,M,11:05,11,E
10/16/2024,Weekday,B-184,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,2,E,23:17,23,E
10/16/2024,Weekday,B-24,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,18,E,00:22,0,E
10/16/2024,Weekday,B-8,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,2,F,00:13,0,E
10/16/2024,Weekday,B-84,23 St (A30),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,8,E,10:43,10,E
10/17/2024,Weekday,B-64,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO C/R AVAILABLE,4,E,07:46,7,E
10/17/2024,Weekday,B-58,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,07:12,7,E
10/17/2024,Weekday,B-168,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Public,UNRULY PERSON(S),3,E,18:10,18,E
10/17/2024,Weekday,B-34,Spring St (A33),External,Sick/Injured Customer,,Police,*INJURED CUSTOMER(S),2,A,05:04,5,E
10/17/2024,Weekday,B-180,23 St (A30),External,Sick/Injured Customer,,Public,SICK CUSTOMER,5,E,21:39,21,E
10/17/2024,Weekday,B-114,5 Av - 53 St (F12),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,6,M,14:14,14,E
10/17/2024,Weekday,B-4,Court Square - 23 St (F09),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,4,E,00:06,0,E
10/17/2024,Weekday,B-140,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,16:52,16,E
10/17/2024,Weekday,B-100,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-SIGNAL EQUIPMENT,1,E,11:34,11,E
10/17/2024,Weekday,B-110,Jamaica - Van Wyck (G07),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,13:19,13,E
10/17/2024,Weekday,B-104,36 St (G20),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,12,M,13:33,13,E
10/17/2024,Weekday,B-28,Steinway St (G19),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,15,E,00:41,0,E
10/17/2024,Weekday,B-120,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,7,E,23:15,23,E
10/17/2024,Weekday,B-26,50 St (A25),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,4,E,00:01,0,E
10/17/2024,Weekday,B-188,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,1,E,23:43,23,E
10/18/2024,Weekday,B-188,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,22:45,22,E
10/18/2024,Weekday,B-2,207 St - Inwood (A02),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,4,A,12:00,12,E
10/18/2024,Weekday,B-130,Woodhaven Blvd (G11),External,Persons on Roadbed,,Police,*BIE-PERSON STRUCK/ALIVE,17,M,14:57,14,E
10/18/2024,Weekday,B-42,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Police,BROKEN GLASS,3,E,06:53,6,E
10/18/2024,Weekday,B-116,42 St - Bryant Park (D16),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),6,E,11:43,11,E
10/18/2024,Weekday,B-198,Briarwood - Van Wyck Blvd (F05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),5,E,21:29,21,E
10/18/2024,Weekday,B-66,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),5,E,18:00,18,E
10/18/2024,Weekday,B-94,5 Av - 53 St (F12),External,"Public Conduct, Crime, Police Response",,Public,DRS OPEN STUCK/JAMMED,5,M,11:45,11,E
10/18/2024,Weekday,B-154,50 St (A25),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,1,E,18:28,18,E
10/18/2024,Weekday,B-156,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,1,E,19:29,19,E
10/18/2024,Weekday,B-12,5 Av - 53 St (F12),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,04:17,4,E
10/18/2024,Weekday,B-44,Spring St (A33),Internal,Subway Car,Door-Related,Division of Car Equipment,GUARD LIGHT TROUBLE,2,C,07:18,7,E
10/18/2024,Weekday,B-160,34 St - Penn Station (A28),Internal,Subway Car,Other - CE,Division of Car Equipment,B/O C/R KEY SWITCH,5,C,19:25,19,E
10/18/2024,Weekday,B-74,Parsons/Archer - Jamaica Center (G05),Internal,Subway Car,Other - CE,Division of Car Equipment,ELECTRICAL PORTION (COUPLER),2,E,08:23,8,E
10/18/2024,Weekday,B-128,Sutphin Blvd - Archer Av (G06),Internal,Track Failures,"Fire, Smoke, Debris",Division of MOW Track,FIRE/SMOKE CONDITIONS,3,E,15:05,15,E
10/18/2024,Weekday,B-30,36 St (G20),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,2,E,03:17,3,E
10/18/2024,Weekday,B-196,Jackson Hts - Roosevelt Av (G14),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,9,E,22:52,22,E
10/18/2024,Weekday,B-32,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,00:09,0,E
10/18/2024,Weekday,B-10,Jackson Hts - Roosevelt Av (G14),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,5,E,03:44,3,E
10/21/2024,Weekday,B-168,World Trade Center (E01),Crew Availability,,,Division of Service Delivery,NO C/R AVAILABLE,2,E,18:35,18,E
10/21/2024,Weekday,B-2,Metropolitan Av - Middle Village (M01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,12,M,02:24,2,E
10/21/2024,Weekday,B-68,179 St - Jamaica (F01),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,F,07:17,7,E
10/21/2024,Weekday,B-14,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),3,E,00:05,0,E
10/21/2024,Weekday,B-38,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,C,07:25,7,E
10/21/2024,Weekday,B-32,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Public,GUARD LIGHT TROUBLE,1,E,06:43,6,E
10/21/2024,Weekday,B-100,Briarwood - Van Wyck Blvd (F05),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,4,E,09:45,9,E
10/21/2024,Weekday,B-138,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,2,E,15:32,15,E
10/21/2024,Weekday,B-50,Jamaica - Van Wyck (G07),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,1,E,06:42,6,E
10/21/2024,Weekday,B-178,42 St - Port Authority Bus Terminal (A27),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,19:04,19,E
10/21/2024,Weekday,B-210,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,21:16,21,E
10/21/2024,Weekday,B-212,Jackson Hts - Roosevelt Av (G14),Operating Environment,Other Operating Environment,,Public,CONGESTION-ROW CAPACITY,6,E,20:46,20,E
10/21/2024,Weekday,B-216,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,15,E,22:48,22,E
10/22/2024,Weekday,B-186,Jamaica - Van Wyck (G07),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),13,E,15:30,15,E
10/22/2024,Weekday,B-188,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),7,E,18:34,18,E
10/22/2024,Weekday,B-162,Sutphin Blvd - Archer Av (G06),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-EMPLOYEE,13,E,19:20,19,E
10/22/2024,Weekday,B-122,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,15:55,15,E
10/22/2024,Weekday,B-34,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,02:38,2,E
10/22/2024,Weekday,B-82,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,11:49,11,E
10/22/2024,Weekday,B-86,Church Av (F27),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,10,G,11:28,11,E
10/22/2024,Weekday,B-54,World Trade Center (E01),Internal,Subway Car,Braking,Division of Car Equipment,BRAKES FAIL TO CHARGE,10,E,09:17,9,E
10/22/2024,Weekday,B-104,Canal St (A34),Internal,Subway Car,Door-Related,Division of Car Equipment,LOSS OF T/O INDICATION,15,C,14:23,14,E
10/22/2024,Weekday,B-64,Jamaica - Van Wyck (G07),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,SIGNAL TROUBLE,1,E,14:54,14,E
10/22/2024,Weekday,B-32,14 St (A31),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,12,E,01:13,1,E
10/22/2024,Weekday,B-202,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,8,E,23:21,23,E
10/22/2024,Weekday,B-22,Canal St (A34),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,00:00,0,E
10/23/2024,Weekday,B-48,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,07:12,7,E
10/23/2024,Weekday,B-104,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,5,E,11:35,11,E
10/23/2024,Weekday,B-120,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,LOST PROPERTY/PERSON,2,E,13:07,13,E
10/23/2024,Weekday,B-138,179 St - Jamaica (F01),External,"Public Conduct, Crime, Police Response",,Police,NO WHISTLE/HORN,1,F,16:06,16,E
10/23/2024,Weekday,B-164,Court Square - 23 St (F09),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),3,M,18:47,18,E
10/23/2024,Weekday,B-210,7 Av (D14),External,Sick/Injured Customer,,Public,SICK CUSTOMER,8,E,19:03,19,E
10/23/2024,Weekday,B-170,World Trade Center (E01),Internal,Other Internal,Service Delivery,Division of Service Delivery,NO MOTOR POWER,1,E,19:41,19,E
10/23/2024,Weekday,B-114,53 St Tube (F10),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,13,E,12:52,12,E
10/23/2024,Weekday,B-200,Court Square (G22),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,1,G,21:36,21,E
10/23/2024,Weekday,B-204, (),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,2,R,21:59,21,E
10/23/2024,Weekday,B-132,50 St (A25),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,45,C,15:41,15,E
10/23/2024,Weekday,B-156,Jamaica - Van Wyck (G07),Internal,Stations & Structure,,Division of MOW Engineering,BIE-CIR.BREAKER/SWITCH CUT OUT,5,E,18:07,18,E
10/23/2024,Weekday,B-144,Forest Hills - 71 Av (G08),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,M,15:19,15,E
10/23/2024,Weekday,B-52,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Division of Service Delivery,DELAYED BY (PUTIN/LAYUP),1,E,06:22,6,E
10/23/2024,Weekday,B-212,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,19:06,19,E
10/23/2024,Weekday,B-220,Woodhaven Blvd (G11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,22:51,22,E
10/23/2024,Weekday,B-30,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:20,0,E
10/23/2024,Weekday,B-28,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,12,E,00:19,0,E
10/24/2024,Weekday,B-118,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,#CUSTOMER ASSAULTED/ROBBED,4,E,18:27,18,E
10/24/2024,Weekday,B-10,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,1,E,04:42,4,E
10/24/2024,Weekday,B-40,Jackson Hts - Roosevelt Av (G14),External,Sick/Injured Customer,,Police,SICK CUSTOMER,19,E,07:37,7,E
10/24/2024,Weekday,B-72,World Trade Center (E01),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,42,E,11:38,11,E
10/24/2024,Weekday,B-56,Court Square - 23 St (F09),Internal,Subway Car,Door-Related,Division of Car Equipment,GUARD LIGHT TROUBLE,14,E,09:17,9,E
10/24/2024,Weekday,B-20,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,11,E,00:23,0,E
10/24/2024,Weekday,B-162,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,7,E,22:49,22,E
10/24/2024,Weekday,B-18,Spring St (A33),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:17,0,E
10/25/2024,Weekday,B-2,Stillwell Av - Coney Island (D43),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,6,D,00:02,0,E
10/25/2024,Weekday,B-214,42 St - Port Authority Bus Terminal (A27),External,External Agency or Utility,,Public Works and Utility,SIGNAL TROUBLE,42,C,20:40,20,E
10/25/2024,Weekday,B-84,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,#CUSTOMER ASSAULTED/ROBBED,3,E,08:19,8,E
10/25/2024,Weekday,B-60,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,06:44,6,E
10/25/2024,Weekday,B-196,Spring St (A33),External,"Public Conduct, Crime, Police Response",,Public,UNRULY PERSON(S),6,E,17:19,17,E
10/25/2024,Weekday,B-116,Smith - 9 Sts (F22),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,11:21,11,E
10/25/2024,Weekday,B-24,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,00:06,0,E
10/25/2024,Weekday,B-48,Jackson Hts - Roosevelt Av (G14),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,11,E,00:04,0,E
10/28/2024,Weekday,B-48,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,DOOR OPERATORS CUT-OUT,2,E,07:13,7,E
10/28/2024,Weekday,B-40,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,06:52,6,E
10/28/2024,Weekday,B-150,Jamaica - Van Wyck (G07),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,2,E,18:48,18,E
10/28/2024,Weekday,B-82,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,1,E,11:23,11,E
10/28/2024,Weekday,B-168,Spring St (A33),External,Sick/Injured Customer,,Public,SICK CUSTOMER,1,C,17:53,17,E
10/28/2024,Weekday,B-208,World Trade Center (E01),External,Sick/Injured Customer,,Public,SICK CUSTOMER,3,E,21:15,21,E
10/28/2024,Weekday,B-52,50 St (A25),External,Sick/Injured Customer,,Public,SICK CUSTOMER,2,E,08:15,8,E
10/28/2024,Weekday,B-108,5 Av - 53 St (F12),Internal,Other Internal,Service Delivery,OPS Training,T/O OVER RUNNING THE STATION,1,E,14:16,14,E
10/28/2024,Weekday,B-56,179 St - Jamaica (F01),Internal,Other Internal,Service Delivery,OPS Training,WRONG ROUTE,1,E,07:58,7,E
10/28/2024,Weekday,B-126,Delancey St (F15),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BROKEN RAIL,20,F,16:31,16,E
10/28/2024,Weekday,B-216,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,7,E,21:33,21,E
10/28/2024,Weekday,B-206,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,8,F,20:07,20,E
10/28/2024,Weekday,B-8,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,8,E,01:01,1,E
10/29/2024,Weekday,B-152,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Police,BROKEN CAB DOOR,4,E,13:24,13,E
10/29/2024,Weekday,B-146,Jay St - MetroTech (A41),External,"Public Conduct, Crime, Police Response",,Police,E.A. BOX ACTIVATED,2,C,14:15,14,E
10/29/2024,Weekday,B-42,75 Av (F07),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,4,E,04:18,4,E
10/29/2024,Weekday,B-30,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,LOSS OF C/R INDICATION,1,F,03:05,3,E
10/29/2024,Weekday,B-144,Spring St (A33),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,13:59,13,E
10/29/2024,Weekday,B-212,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),12,E,19:03,19,E
10/29/2024,Weekday,B-28,Canal St (A34),External,Sick/Injured Customer,,Police,SICK CUSTOMER,1,E,03:23,3,E
10/29/2024,Weekday,B-64,Jackson Hts - Roosevelt Av (G14),Internal,Other Internal,Other Internal Disruptions,Miscellaneous,BIE-CBTC-UNDER INVESTIGATION,4,F,07:22,7,E
10/29/2024,Weekday,B-32,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,03:51,3,E
10/29/2024,Weekday,B-46,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,05:10,5,E
10/29/2024,Weekday,B-148,Briarwood - Van Wyck Blvd (F05),Internal,Subway Car,Propulsion,Division of Car Equipment,SLOW TRAIN,1,F,14:14,14,E
10/29/2024,Weekday,B-12,Bergen St (F20),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,1,F,12:00,12,E
10/29/2024,Weekday,B-40,W 4 St - Washington Square (D20),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,1,F,01:56,1,E
10/29/2024,Weekday,B-220,21 St - Queensbridge (B04),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,12,E,22:24,22,E
